X_deg,Y_deg,Pop,GridCellArea,Country,ElecPop,WindVel,GHI,TravelHours,Elevation,ResidentialDemandTierCustom,Slope,NightLights,LandCover,SubstationDist,TransformerDist,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,RoadDist,HydropowerDist,Hydropower,HydropowerFID,IsUrban,PerCapitaDemand,HealthDemand,EducationDemand,AgriDemand,ElectrificationOrder,Conflict,CommercialDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,id,GridPenalty,WindCF,PopStartYear,ElecPopCalib,Pop2025High,Pop2025Low,Pop2030High,Pop2030Low,Pop2018,ElecStart,GridDistCalibElec,FinalElecCode2018,MVConnectDist,minTDdist,Pop2025,NewConnections2025,NumPeoplePerHH,Tier,EnergyPerSettlement2025,TotalEnergyPerCell,SADieselFuelCost2025,MGDieselFuelCost2025,MG_Hydro2025,MG_PV2025,MG_Wind2025,MG_Diesel2025,SA_Diesel2025,SA_PV2025,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Off_Grid_Code2025,Grid2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,MinimumOverallCode2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,FinalElecCode2025,NewCapacity2025,Pop2030,NewConnections2030,EnergyPerSettlement2030,SADieselFuelCost2030,MGDieselFuelCost2030,MG_Hydro2030,MG_PV2030,MG_Wind2030,MG_Diesel2030,SA_Diesel2030,SA_PV2030,Minimum_Tech_Off_grid2030,Minimum_LCOE_Off_grid2030,Off_Grid_Code2030,Grid2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,InvestmentCapita2030,FinalElecCode2030,NewCapacity2030
42.08005,11.00271,273.1811,0.043,Djibouti,0.0,4.96928,2281.0,2.6534,346.20395,175.8125,0.64205,0.0,16,68.551,9999,79.637,56.221,2.708,2.708,2.525,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1285,1.1418033,0.07578397,302.0103,0.0,310.3269,303.1378,316.40714,303.94568,302.0103,0,9999,99,2.708,2.708,310.3269,310.3269,7.7,4,35097.535,35785.203,44.35934,30.526955,99.0,0.23225564,99.0,99,99,0.27837166,MG_PV2025,0.23225564,5.0,0.17807558,3.092003,1,Grid2025,0.17807558,1.0,71749.04,1,231.20473,1.0,5.4615154,316.40714,6.0802555,687.66833,44.35934,30.526955,99.0,0.22259474,99.0,99,99,0.60644615,MG_PV2030,0.22259474,5.0,0.03,0.0,1,Grid2030,0.03,1.0,429.00507,1,70.557076,1.0,0.10700784
42.09922,11.00304,45.53018,0.009,Djibouti,0.0,4.83225,2277.922,2.46537,350.69485,175.8125,0.73573,0.0,16,66.511,9999,77.542,55.802,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1286,1.1418033,0.0686162,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,0.0,51.721146,51.721146,7.7,4,5849.589,5964.2,43.735382,30.501467,99.0,0.30879846,99.0,99,99,0.2787478,SA_PV2025,0.2787478,3.0,99.0,0.0,0,SA_PV2025,0.2787478,3.0,12754.148,1,246.59448,3.0,2.8532772,52.73452,1.0133759,114.61138,43.735382,30.501467,99.0,6.6470623,99.0,99,99,0.60726553,SA_PV2030,0.60726553,3.0,99.0,0.0,0,SA_PV2030,0.60726553,3.0,313.8016,1,309.65964,3.0,0.055904448
42.34093,11.00304,45.53018,0.009,Djibouti,0.0,5.88865,2267.0,4.93333,486.0,175.8125,1.07653,0.0,16,41.437,9999,51.165,51.165,9.255,9.255,9.122,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1287,1.1236314,0.13028227,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,9.255,51.721146,51.721146,7.7,4,5849.589,5964.2,51.925064,30.836002,99.0,0.30967578,0.60906196,99,99,0.28009078,SA_PV2025,0.28009078,3.0,99.0,0.0,0,SA_PV2025,0.28009078,3.0,12815.597,1,247.78253,3.0,2.8670237,52.73452,1.0133759,114.61138,51.925064,30.836002,99.0,6.647936,6.9461284,99,99,0.6101913,SA_PV2030,0.6101913,3.0,99.0,0.0,0,SA_PV2030,0.6101913,3.0,315.31345,1,311.15155,3.0,0.056173787
42.19924,11.00346,91.06037,0.017,Djibouti,0.0,5.20137,2269.0,2.91667,388.0,175.8125,1.08972,0.0,16,55.973,9999,66.622,53.754,5.715,5.715,5.87,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1283,1.1236314,0.08856588,100.67011,0.0,103.4423,101.04593,105.469055,101.31523,100.67011,0,9999,99,5.715,5.715,103.4423,103.4423,7.7,4,11699.179,11928.401,45.23298,30.562641,99.0,0.26481712,99.0,99,99,0.2798439,MG_PV2025,0.26481712,5.0,99.0,0.0,0,MG_PV2025,0.26481712,5.0,26930.113,1,260.33945,5.0,6.3852563,105.469055,2.026752,229.22278,45.23298,30.562641,99.0,0.2260432,99.0,99,99,0.6096534,MG_PV2030,0.2260432,5.0,0.07284347,6.421553,1,Grid2030,0.07284347,1.0,145.82364,1,71.94943,1.0,0.035669282
42.20799,11.00346,91.06037,0.017,Djibouti,0.0,5.22821,2268.0,3.08333,388.0,175.8125,1.0867,0.0,16,55.059,9999,65.666,53.578,5.316,5.316,5.582,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1472,1.1236314,0.09009263,100.67011,0.0,103.4423,101.04593,105.469055,101.31523,100.67011,0,9999,99,5.316,5.316,103.4423,103.4423,7.7,4,11699.179,11928.401,45.786022,30.585232,99.0,0.2648977,99.0,99,99,0.27996728,MG_PV2025,0.2648977,5.0,99.0,0.0,0,MG_PV2025,0.2648977,5.0,26938.418,1,260.41974,5.0,6.388072,105.469055,2.026752,229.22278,45.786022,30.585232,99.0,0.22612345,99.0,99,99,0.60992223,MG_PV2030,0.22612345,5.0,0.07284347,5.973224,1,Grid2030,0.07284347,1.0,145.82364,1,71.94943,1.0,0.035669282
42.16882,11.00388,91.06037,0.017,Djibouti,0.0,5.19031,2272.0,2.75,381.0,403.5625,0.81297,0.0,16,59.147,9999,69.94,54.32,4.165,4.165,3.941,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1282,1.1418033,0.08793956,100.67011,0.0,103.4423,101.04593,105.469055,101.31523,100.67011,0,9999,99,4.165,4.165,103.4423,103.4423,7.7,4,11699.179,11928.401,44.6799,30.540049,99.0,0.26457572,99.0,99,99,0.27947438,MG_PV2025,0.26457572,5.0,99.0,0.0,0,MG_PV2025,0.26457572,5.0,26905.24,1,260.099,5.0,6.3768253,105.469055,2.026752,229.22278,44.6799,30.540049,99.0,0.22580284,99.0,99,99,0.60884845,MG_PV2030,0.22580284,5.0,0.07284347,4.7556105,1,Grid2030,0.07284347,1.0,145.82364,1,71.94943,1.0,0.035669282
42.9252,11.00388,96.7923,0.009,Djibouti,0.0,4.58362,2120.0,2.46667,481.0,118.875,1.43595,0.0,7,30.536,9999,12.172,12.172,14.458,14.458,15.043,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1284,1.1076348,0.0563998,107.00694,0.0,109.95363,107.40642,112.107956,107.692665,107.00694,0,9999,99,14.458,12.172,109.95363,109.95363,7.7,4,12435.601,12679.252,43.739697,30.501644,99.0,0.26761588,99.0,99,99,0.29951215,MG_PV2025,0.26761588,5.0,99.0,0.0,0,MG_PV2025,0.26761588,5.0,28978.232,1,263.54956,5.0,7.2642097,112.107956,2.1543288,243.65155,43.739697,30.501644,99.0,0.22987339,99.0,99,99,0.6525017,MG_PV2030,0.22987339,5.0,0.06474271,16.014185,1,Grid2030,0.06474271,1.0,144.20876,1,66.939064,1.0,0.037914537
42.08839,11.00554,136.59055,0.026,Djibouti,0.0,4.91233,2281.0,2.66667,347.0,175.8125,0.74861,0.0,7,67.591,9999,78.713,55.751,1.752,1.752,1.618,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1281,1.1418033,0.07276924,151.00516,0.0,155.16345,151.5689,158.20357,151.97284,151.00516,0,9999,99,1.752,1.752,155.16345,155.16345,7.7,4,17548.768,17892.602,44.403378,30.528753,99.0,0.24935694,99.0,99,99,0.27837166,MG_PV2025,0.24935694,5.0,0.24475971,2.0004392,1,Grid2025,0.24475971,1.0,46587.254,1,300.24634,1.0,2.7307577,158.20357,3.0401278,343.83417,44.403378,30.528753,99.0,0.22538275,99.0,99,99,0.60644615,MG_PV2030,0.22538275,5.0,0.03,0.0,1,Grid2030,0.03,1.0,219.24048,1,72.11555,1.0,0.05350392
42.07088,11.00638,45.53018,0.009,Djibouti,0.0,4.8919,2281.0,2.63333,345.0,175.8125,0.64205,0.0,16,69.428,9999,80.621,56.002,3.644,3.644,3.531,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1278,1.1418033,0.07170004,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,3.644,51.721146,51.721146,7.7,4,5849.589,5964.2,44.29274,30.524235,99.0,0.30855277,99.0,99,99,0.27837166,SA_PV2025,0.27837166,3.0,99.0,0.0,0,SA_PV2025,0.27837166,3.0,12736.938,1,246.26173,3.0,2.849427,52.73452,1.0133759,114.61138,44.29274,30.524235,99.0,6.6468177,99.0,99,99,0.60644615,SA_PV2030,0.60644615,3.0,99.0,0.0,0,SA_PV2030,0.60644615,3.0,313.37817,1,309.2418,3.0,0.05582901
42.07338,11.00638,45.53018,0.009,Djibouti,0.0,4.87981,2281.0,2.63333,345.0,175.8125,0.64205,0.0,16,69.163,9999,80.348,55.953,3.371,3.371,3.259,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1279,1.1418033,0.07107041,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,3.371,51.721146,51.721146,7.7,4,5849.589,5964.2,44.29274,30.524235,99.0,0.30855277,99.0,99,99,0.27837166,SA_PV2025,0.27837166,3.0,99.0,0.0,0,SA_PV2025,0.27837166,3.0,12736.938,1,246.26173,3.0,2.849427,52.73452,1.0133759,114.61138,44.29274,30.524235,99.0,6.6468177,99.0,99,99,0.60644615,SA_PV2030,0.60644615,3.0,99.0,0.0,0,SA_PV2030,0.60644615,3.0,313.37817,1,309.2418,3.0,0.05582901
42.97438,11.00638,48.39615,0.009,Djibouti,0.0,4.61067,2110.0,3.0,434.0,61.9375,1.23599,0.0,16,35.065,9999,16.192,16.192,16.57,16.57,16.57,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1280,1.1076348,0.057677176,53.50347,0.0,54.976814,53.70321,56.053978,53.846333,53.50347,0,9999,99,0.0,16.192,54.976814,54.976814,7.7,4,6217.8003,6339.626,45.5095,30.573936,99.0,0.3172896,99.0,99,99,0.30093166,SA_PV2025,0.30093166,3.0,99.0,0.0,0,SA_PV2025,0.30093166,3.0,14635.896,1,266.21942,3.0,3.2742498,56.053978,1.0771644,121.825775,45.5095,30.573936,99.0,6.356131,99.0,99,99,0.6555941,SA_PV2030,0.6555941,3.0,99.0,0.0,0,SA_PV2030,0.6555941,3.0,360.0999,1,334.30356,3.0,0.06415259
42.08089,11.00721,45.53018,0.009,Djibouti,0.0,4.92993,2281.0,2.66667,347.0,175.8125,0.74861,0.0,16,68.344,9999,79.525,55.722,2.547,2.547,2.454,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1277,1.1418033,0.07369556,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,2.547,51.721146,51.721146,7.7,4,5849.589,5964.2,44.403378,30.528753,99.0,0.30855277,99.0,99,99,0.27837166,SA_PV2025,0.27837166,3.0,99.0,0.0,0,SA_PV2025,0.27837166,3.0,12736.938,1,246.26173,3.0,2.849427,52.73452,1.0133759,114.61138,44.403378,30.528753,99.0,6.6468177,99.0,99,99,0.60644615,SA_PV2030,0.60644615,3.0,99.0,0.0,0,SA_PV2030,0.60644615,3.0,313.37817,1,309.2418,3.0,0.05582901
42.10524,11.00728,7922.252,0.538,Djibouti,5099.3804,4.89726,2277.5398,2.44348,353.83228,175.8125,0.74397,0.23599,16,65.758,9999,76.866,55.211,0.0,0.0,0.0,99,0,0,2,421.5493,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1407,1.1418033,0.07197992,8758.3,5637.5264,10044.008,9811.326,11076.383,10640.146,8758.3,0,9999,99,0.0,0.0,10044.008,10044.008,6.5,5,4234044.5,4669241.5,43.662743,30.498499,99.0,0.1925939,99.0,99,99,0.4334726,MG_PV2025,0.1925939,5.0,0.041290265,0.0,1,Grid2025,0.041290265,1.0,3353720.2,1,333.9026,1.0,658.8583,11076.383,1032.3745,435196.75,43.662743,30.498499,99.0,0.19178407,99.0,99,99,0.28221756,MG_PV2030,0.19178407,5.0,0.03,0.0,1,Grid2030,0.03,1.0,202142.1,1,195.80305,1.0,67.720825
42.13423,11.00804,91.06037,0.009,Djibouti,0.0,4.93334,2272.0,2.51667,360.0,192.78778,0.67617,0.0,16,62.669,9999,73.697,54.547,1.097,1.097,1.029,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1275,1.1418033,0.0738756,100.67011,0.0,103.4423,101.04593,105.469055,101.31523,100.67011,0,9999,99,1.097,1.097,103.4423,103.4423,7.7,4,11699.179,11928.401,43.905617,30.50842,99.0,0.25767517,99.0,99,99,0.27947438,MG_PV2025,0.25767517,5.0,99.0,0.0,0,MG_PV2025,0.25767517,5.0,26224.203,1,253.51527,5.0,6.3768253,105.469055,2.026752,229.22278,43.905617,30.50842,99.0,0.21750584,99.0,99,99,0.60884845,MG_PV2030,0.21750584,5.0,0.06534483,1.2525581,1,Grid2030,0.06534483,1.0,136.42368,1,67.311485,1.0,0.035669282
42.94687,11.00804,48.39615,0.009,Djibouti,0.0,4.67284,2112.0,2.33333,441.0,150.73746,1.09988,0.0,7,32.332,9999,13.72,13.72,14.886,14.886,17.211,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1276,1.1076348,0.06066183,53.50347,0.0,54.976814,53.70321,56.053978,53.846333,53.50347,0,9999,99,0.0,13.72,54.976814,54.976814,7.7,4,6217.8003,6339.626,43.297222,30.483568,99.0,0.31710345,99.0,99,99,0.30064666,SA_PV2025,0.30064666,3.0,99.0,0.0,0,SA_PV2025,0.30064666,3.0,14622.037,1,265.96735,3.0,3.2711492,56.053978,1.0771644,121.825775,43.297222,30.483568,99.0,6.3559456,99.0,99,99,0.6549733,SA_PV2030,0.6549733,3.0,99.0,0.0,0,SA_PV2030,0.6549733,3.0,359.7589,1,333.987,3.0,0.06409185
42.9452,11.00888,48.39615,0.009,Djibouti,0.0,4.61003,2112.0,2.33333,441.0,118.875,1.09988,0.0,7,32.128,9999,13.516,13.516,14.724,14.724,17.013,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1273,1.1076348,0.057646804,53.50347,0.0,54.976814,53.70321,56.053978,53.846333,53.50347,0,9999,99,0.0,13.516,54.976814,54.976814,7.7,4,6217.8003,6339.626,43.297222,30.483568,99.0,0.31710345,99.0,99,99,0.30064666,SA_PV2025,0.30064666,3.0,99.0,0.0,0,SA_PV2025,0.30064666,3.0,14622.037,1,265.96735,3.0,3.2711492,56.053978,1.0771644,121.825775,43.297222,30.483568,99.0,6.3559456,99.0,99,99,0.6549733,SA_PV2030,0.6549733,3.0,99.0,0.0,0,SA_PV2030,0.6549733,3.0,359.7589,1,333.987,3.0,0.06409185
42.95687,11.00888,48.39615,0.009,Djibouti,0.0,4.65115,2110.0,2.31667,422.0,118.875,0.95071,0.0,7,33.244,9999,14.508,14.508,15.313,15.313,15.345,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1274,1.1076348,0.059612874,53.50347,0.0,54.976814,53.70321,56.053978,53.846333,53.50347,0,9999,99,0.0,14.508,54.976814,54.976814,7.7,4,6217.8003,6339.626,43.241936,30.48131,99.0,0.3172896,99.0,99,99,0.30093166,SA_PV2025,0.30093166,3.0,99.0,0.0,0,SA_PV2025,0.30093166,3.0,14635.896,1,266.21942,3.0,3.2742498,56.053978,1.0771644,121.825775,43.241936,30.48131,99.0,6.356131,99.0,99,99,0.6555941,SA_PV2030,0.6555941,3.0,99.0,0.0,0,SA_PV2030,0.6555941,3.0,360.0999,1,334.30356,3.0,0.06415259
42.10339,11.01138,182.12074,0.026,Djibouti,0.0,4.90373,2281.0,2.43333,356.0,175.8125,0.74397,0.17197,16,65.845,9999,77.051,54.81,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1272,1.1418033,0.07231836,201.34023,0.0,206.8846,202.09186,210.93811,202.63046,201.34023,0,9999,99,0.0,0.0,206.8846,206.8846,7.7,4,23398.357,23856.803,43.629063,30.497124,99.0,0.23860312,99.0,99,99,0.27837166,MG_PV2025,0.23860312,5.0,0.13212238,0.0,1,Grid2025,0.13212238,1.0,37989.586,1,183.62694,1.0,3.6410105,210.93811,4.053504,458.44556,43.629063,30.497124,99.0,0.22126211,99.0,99,99,0.60644615,MG_PV2030,0.22126211,5.0,0.03,0.0,1,Grid2030,0.03,1.0,282.98383,1,69.81216,1.0,0.071338564
41.99504,11.01221,45.53018,0.009,Djibouti,0.0,4.78681,2260.0,3.1,314.0,175.8125,0.89056,0.0,16,77.382,9999,88.884,56.888,11.934,11.934,11.845,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1271,1.1076348,0.06630561,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,11.934,51.721146,51.721146,7.7,4,5849.589,5964.2,45.84134,30.587492,99.0,0.3102425,99.0,99,99,0.2809583,SA_PV2025,0.2809583,3.0,99.0,0.0,0,SA_PV2025,0.2809583,3.0,12855.291,1,248.55,3.0,2.875904,52.73452,1.0133759,114.61138,45.84134,30.587492,99.0,6.6485,99.0,99,99,0.6120812,SA_PV2030,0.6120812,3.0,99.0,0.0,0,SA_PV2030,0.6120812,3.0,316.29007,1,312.1153,3.0,0.056347776
42.10547,11.01304,91.06037,0.017,Djibouti,0.0,4.92401,2281.0,2.43333,356.0,175.8125,0.74397,0.0,16,65.581,9999,76.818,54.574,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1270,1.1418033,0.07338344,100.67011,0.0,103.4423,101.04593,105.469055,101.31523,100.67011,0,9999,99,0.0,0.0,103.4423,103.4423,7.7,4,11699.179,11928.401,43.629063,30.497124,99.0,0.26385537,99.0,99,99,0.27837166,MG_PV2025,0.26385537,5.0,0.20207822,0.0,1,Grid2025,0.20207822,1.0,26487.014,1,256.05594,1.0,1.8205053,105.469055,2.026752,229.22278,43.629063,30.497124,99.0,0.22508557,99.0,99,99,0.60644615,MG_PV2030,0.22508557,5.0,0.03,0.0,1,Grid2030,0.03,1.0,145.82364,1,71.94943,1.0,0.035669282
42.1246,11.01425,546.3622,0.078,Djibouti,0.0,4.9641,2279.0,2.36667,369.0,175.8125,0.8099,0.0,16,63.519,9999,74.725,54.065,0.0,0.0,0.0,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1406,1.1418033,0.07550769,604.0207,0.0,620.6538,606.2756,632.81433,607.89136,604.0207,0,9999,99,0.0,0.0,620.6538,620.6538,7.7,4,70195.07,71570.41,43.407856,30.488089,99.0,0.22385651,99.0,99,99,0.27861595,MG_PV2025,0.22385651,5.0,0.08726243,0.0,1,Grid2025,0.08726243,1.0,85141.93,1,137.18105,1.0,10.923032,632.81433,12.160511,1375.3367,43.407856,30.488089,99.0,0.22142102,99.0,99,99,0.60697836,MG_PV2030,0.22142102,5.0,0.03,0.0,1,Grid2030,0.03,1.0,848.9515,1,69.81216,1.0,0.21401568
42.9614,11.01435,532.35767,0.06,Djibouti,0.0,4.63195,2107.0,2.31667,432.0,118.875,0.77839,0.0,7,33.4,9999,14.507,14.507,15.05,15.05,15.065,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1268,1.1076348,0.05869117,588.5382,0.0,604.745,590.7353,616.5938,592.3097,588.5382,0,9999,99,15.05,14.507,604.745,604.745,7.7,4,68395.805,69735.89,43.241936,30.48131,99.0,0.23656397,99.0,99,99,0.30136013,MG_PV2025,0.23656397,5.0,99.0,0.0,0,MG_PV2025,0.23656397,5.0,141494.62,1,233.97404,5.0,40.19966,616.5938,11.848808,1340.0836,43.241936,30.48131,99.0,0.23324578,99.0,99,99,0.6565276,MG_PV2030,0.23324578,5.0,0.06670423,16.669905,1,Grid2030,0.06670423,1.0,807.52325,1,68.152275,1.0,0.20852995
42.12756,11.01471,45.53018,0.009,Djibouti,0.0,5.01869,2279.0,2.36667,369.0,175.8125,0.8099,0.0,16,63.192,9999,74.4,53.952,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1269,1.1418033,0.0784396,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,0.0,51.721146,51.721146,7.7,4,5849.589,5964.2,43.407856,30.488089,99.0,0.30871236,99.0,99,99,0.27861595,SA_PV2025,0.27861595,3.0,99.0,0.0,0,SA_PV2025,0.27861595,3.0,12748.116,1,246.47784,3.0,2.8519275,52.73452,1.0133759,114.61138,43.407856,30.488089,99.0,6.6469765,99.0,99,99,0.60697836,SA_PV2030,0.60697836,3.0,99.0,0.0,0,SA_PV2030,0.60697836,3.0,313.65317,1,309.51318,3.0,0.055878006
42.11089,11.01638,45.53018,0.009,Djibouti,0.0,4.89179,2280.0,2.4,359.0,175.8125,0.92434,0.0,16,64.919,9999,76.216,54.1,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1266,1.1418033,0.0716943,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,0.0,51.721146,51.721146,7.7,4,5849.589,5964.2,43.51846,30.492605,99.0,0.30863252,99.0,99,99,0.27849376,SA_PV2025,0.27849376,3.0,99.0,0.0,0,SA_PV2025,0.27849376,3.0,12742.525,1,246.36974,3.0,2.8506768,52.73452,1.0133759,114.61138,43.51846,30.492605,99.0,6.646897,99.0,99,99,0.6067121,SA_PV2030,0.6067121,3.0,99.0,0.0,0,SA_PV2030,0.6067121,3.0,313.5156,1,309.37744,3.0,0.055853497
42.11297,11.01638,91.06037,0.017,Djibouti,0.0,4.87546,2280.0,2.4,359.0,175.8125,0.92434,0.0,16,64.697,9999,75.988,54.053,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1267,1.1418033,0.070844434,100.67011,0.0,103.4423,101.04593,105.469055,101.31523,100.67011,0,9999,99,0.0,0.0,103.4423,103.4423,7.7,4,11699.179,11928.401,43.51846,30.492605,99.0,0.26393512,99.0,99,99,0.27849376,MG_PV2025,0.26393512,5.0,0.20207822,0.0,1,Grid2025,0.20207822,1.0,26487.014,1,256.05594,1.0,1.8205053,105.469055,2.026752,229.22278,43.51846,30.492605,99.0,0.22516498,99.0,99,99,0.6067121,MG_PV2030,0.22516498,5.0,0.03,0.0,1,Grid2030,0.03,1.0,145.82364,1,71.94943,1.0,0.035669282
42.11172,11.01804,45.53018,0.009,Djibouti,0.0,4.9275,2282.0,2.58333,363.0,175.8125,0.80651,0.0,16,64.788,9999,76.12,53.896,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1263,1.1418033,0.07356738,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,0.0,51.721146,51.721146,7.7,4,5849.589,5964.2,44.126823,30.517456,99.0,0.30847308,99.0,99,99,0.27824968,SA_PV2025,0.27824968,3.0,99.0,0.0,0,SA_PV2025,0.27824968,3.0,12731.357,1,246.15381,3.0,2.8481784,52.73452,1.0133759,114.61138,44.126823,30.517456,99.0,6.646738,99.0,99,99,0.60618037,SA_PV2030,0.60618037,3.0,99.0,0.0,0,SA_PV2030,0.60618037,3.0,313.24084,1,309.1063,3.0,0.055804547
42.3651,11.01804,45.53018,0.009,Djibouti,0.0,6.37812,2270.0,3.88333,499.0,175.8125,0.99001,0.0,16,38.357,9999,48.442,48.442,10.626,10.626,10.65,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1265,1.1076348,0.16243342,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,10.626,51.721146,51.721146,7.7,4,5849.589,5964.2,48.440742,30.693674,99.0,0.30943397,0.513587,99,99,0.2797206,SA_PV2025,0.2797206,3.0,99.0,0.0,0,SA_PV2025,0.2797206,3.0,12798.659,1,247.45506,3.0,2.8632348,52.73452,1.0133759,114.61138,48.440742,30.693674,99.0,6.647695,6.8510447,99,99,0.60938483,SA_PV2030,0.60938483,3.0,99.0,0.0,0,SA_PV2030,0.60938483,3.0,314.89673,1,310.74033,3.0,0.05609955
41.97378,11.01846,91.06037,0.017,Djibouti,0.0,4.77153,2253.4148,3.2374,308.5117,175.8125,0.66869,0.0,16,79.527,9999,91.19,56.626,14.293,14.293,14.223,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1471,1.1076348,0.06553627,100.67011,0.0,103.4423,101.04593,105.469055,101.31523,100.67011,0,9999,99,14.293,14.293,103.4423,103.4423,7.7,4,11699.179,11928.401,46.297287,30.606117,99.0,0.26608145,99.0,99,99,0.28177938,MG_PV2025,0.26608145,5.0,99.0,0.0,0,MG_PV2025,0.26608145,5.0,27060.393,1,261.5989,5.0,6.4294186,105.469055,2.026752,229.22278,46.297287,30.606117,99.0,0.22730215,99.0,99,99,0.61386997,MG_PV2030,0.22730215,5.0,0.07284347,15.831425,1,Grid2030,0.07284347,1.0,145.82364,1,71.94943,1.0,0.035669282
42.33795,11.01852,500.83203,0.06,Djibouti,0.0,6.06406,2268.0,4.23686,467.87885,175.8125,0.78372,0.0,16,41.091,9999,51.406,51.406,7.929,7.929,7.925,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1264,1.1236314,0.14163332,553.6856,0.0,568.9326,555.7526,580.0798,557.23376,553.6856,0,9999,99,7.929,7.929,568.9326,568.9326,7.7,4,64345.48,65606.2,49.6139,30.741596,99.0,0.22365457,0.48446342,99,99,0.27996728,MG_PV2025,0.22365457,5.0,0.193552,8.909273,1,Grid2025,0.193552,1.0,140656.23,1,247.22827,1.0,10.012779,580.0798,11.147135,1260.7252,49.6139,30.741596,99.0,0.22006407,0.4798375,99,99,0.60992223,MG_PV2030,0.22006407,5.0,0.03,0.0,1,Grid2030,0.03,1.0,764.2732,1,68.562294,1.0,0.19618104
